project_id,ICR_outratingind,ICR_completion_riskdo,ICR_overallrating,ICR_bankqualityentry,ICR_banksupervision,ICR_borroverall,ICR_borrgovt,ICR_borrimplegency,IEG_outcome,IEG_evaluation_riskdo,IEG_bankqualityatentry,IEG_bankqualityofsupervision,IEG_overallbankperf,IEG_overallborrowperf,IEG_borrowcompliance,IEG_borrowimplementation,IEG_icrquality,IEG_mequality
P110644,Unsatisfactory,NIL,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Unsatisfactory,Moderately Satisfactory,Moderately Unsatisfactory,UNSATISFACTORY,NEGLIGIBLE TO LOW,UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,SATISFACTORY,NEGLIGIBLE
P113372,Moderately Unsatisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Unsatisfactory,,,MODERATELY UNSATISFACTORY,HIGH,UNSATISFACTORY,SATISFACTORY,MODERATELY UNSATISFACTORY,UNSATISFACTORY,MODERATELY UNSATISFACTORY,UNSATISFACTORY,SATISFACTORY,MODEST
P107741,Moderately Satisfactory,NIL,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,,NIL,,,,,,,,NIL
P113862,,NIL,,,,,,,,NIL,,,,,,,,NIL
P107382,,NIL,,,,,,,,NIL,,,,,,,,NIL
P095205,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Moderately Satisfactory,Moderately Satisfactory,Satisfactory,UNSATISFACTORY,MODERATE,UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,MODERATELY UNSATISFACTORY,MODERATELY UNSATISFACTORY,UNSATISFACTORY,UNSATISFACTORY,NEGLIGIBLE
P112031,,NIL,,,,,,,,NIL,,,,,,,,NIL
P112170,,NIL,,,,,,,,NIL,,,,,,,,NIL
P116414,,NIL,,,,,,,,NIL,,,,,,,,NIL
P104937,Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,Satisfactory,MODERATELY SATISFACTORY,MODERATE,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,SATISFACTORY,NOT APPLICABLE,SATISFACTORY,MODEST
P095388,Moderately Satisfactory,NIL,Satisfactory,Satisfactory,Satisfactory,Satisfactory,,,MODERATELY UNSATISFACTORY,MODERATE,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,MODERATELY SATISFACTORY,NOT APPLICABLE,SATISFACTORY,NEGLIGIBLE
